date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:18:10	33140/33140	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:09%20GMT	https://www.wadhefa.com/details/company/30772/search/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/details/company/30772/search/index.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=79)
13:18:10	122547/122547	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:10%20GMT	https://www.wadhefa.com/jobfind.php?f=90&vt=1&action=search&jids[]=80	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/jobfind14a0.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=80)
13:18:10	33278/33278	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:10%20GMT	https://www.wadhefa.com/details/company/30152/search/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/details/company/30152/search/index.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=79)
13:18:11	35184/35184	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:10%20GMT	https://www.wadhefa.com/details/job/70590/search/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/details/job/70590/search/index.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=79)
13:18:11	33068/33068	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:10%20GMT	https://www.wadhefa.com/details/company/29918/search/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/details/company/29918/search/index.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=79)
13:18:11	34690/34690	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:11%20GMT	https://www.wadhefa.com/details/job/70556/search/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/details/job/70556/search/index.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=79)
13:18:12	122644/122644	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:11%20GMT	https://www.wadhefa.com/jobfind.php?f=120&vt=1&action=search&jids[]=80	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/jobfindc45b.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=80)
13:18:12	33144/33144	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:11%20GMT	https://www.wadhefa.com/details/company/30086/search/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/details/company/30086/search/index.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=79)
13:18:12	34749/34749	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:11%20GMT	https://www.wadhefa.com/details/job/70354/search/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/details/job/70354/search/index.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=79)
13:18:12	33190/33190	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:11%20GMT	https://www.wadhefa.com/details/company/29940/search/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/details/company/29940/search/index.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=79)
13:18:12	122646/122646	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:12%20GMT	https://www.wadhefa.com/jobfind.php?f=150&vt=1&action=search&jids[]=80	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/jobfind1243.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=80)
13:18:13	34402/34402	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:12%20GMT	https://www.wadhefa.com/details/job/69862/search/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/details/job/69862/search/index.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=79)
13:18:13	34465/34465	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:13%20GMT	https://www.wadhefa.com/details/company/29033/search/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/details/company/29033/search/index.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=79)
13:18:13	34816/34816	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:13%20GMT	https://www.wadhefa.com/details/job/69728/search/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/details/job/69728/search/index.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=79)
13:18:13	122416/122416	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:13%20GMT	https://www.wadhefa.com/jobfind.php?f=180&vt=1&action=search&jids[]=80	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/jobfind4727.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=80)
13:18:14	35565/35565	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:13%20GMT	https://www.wadhefa.com/details/job/68785/search/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/details/job/68785/search/index.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=79)
13:18:14	35910/35910	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:14%20GMT	https://www.wadhefa.com/details/job/68190/search/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/details/job/68190/search/index.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=79)
13:18:15	33361/33361	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:14%20GMT	https://www.wadhefa.com/details/company/29563/search/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/details/company/29563/search/index.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=79)
13:18:15	35395/35395	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:14%20GMT	https://www.wadhefa.com/details/job/67213/search/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/details/job/67213/search/index.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=79)
13:18:15	33651/33651	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:15%20GMT	https://www.wadhefa.com/details/company/27657/search/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/details/company/27657/search/index.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=79)
13:18:16	34800/34800	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:15%20GMT	https://www.wadhefa.com/details/job/64820/search/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/details/job/64820/search/index.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=79)
13:18:16	34825/34825	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:15%20GMT	https://www.wadhefa.com/details/job/66920/search/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/details/job/66920/search/index.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=79)
13:18:16	33720/33720	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:15%20GMT	https://www.wadhefa.com/details/company/20283/search/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/details/company/20283/search/index.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=79)
13:18:16	35172/35172	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:16%20GMT	https://www.wadhefa.com/details/job/63990/search/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/details/job/63990/search/index.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=79)
13:18:17	119266/119266	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:16%20GMT	https://www.wadhefa.com/english/jobfind.php?vt=1&action=search&jids%5B0%5D=81	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/english/jobfindf169.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=81)
13:18:17	34915/34915	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:16%20GMT	https://www.wadhefa.com/details/job/63743/search/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/details/job/63743/search/index.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=79)
13:18:17	35164/35164	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:17%20GMT	https://www.wadhefa.com/details/job/63572/search/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/details/job/63572/search/index.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=79)
13:18:17	104420/104420	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:17%20GMT	https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=81&status=active	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/jobfindf53c.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=81)
13:18:18	34866/34866	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:17%20GMT	https://www.wadhefa.com/details/job/63433/search/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/details/job/63433/search/index.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=79)
13:18:18	35981/35981	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:18%20GMT	https://www.wadhefa.com/details/job/62161/search/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/details/job/62161/search/index.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=79)
13:18:18	35371/35371	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:18%20GMT	https://www.wadhefa.com/details/job/61708/search/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/details/job/61708/search/index.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=79)
13:18:18	33551/33551	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:18%20GMT	https://www.wadhefa.com/details/company/24413/search/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/details/company/24413/search/index.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=79)
13:18:18	35286/35286	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:18%20GMT	https://www.wadhefa.com/details/job/61539/search/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/details/job/61539/search/index.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=79)
13:18:19	78399/78399	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:18%20GMT	https://www.wadhefa.com/jobfind.php?vt=0&action=search&jids[]=81	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/jobfind9333.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=81)
13:18:19	33681/33681	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:18%20GMT	https://www.wadhefa.com/details/job/59953/search/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/details/job/59953/search/index.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=79)
13:18:19	33190/33190	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:19%20GMT	https://www.wadhefa.com/details/company/26975/search/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/details/company/26975/search/index.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=79)
13:18:19	35839/35839	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:19%20GMT	https://www.wadhefa.com/details/job/56377/search/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/details/job/56377/search/index.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=79)
13:18:20	115772/115772	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:19%20GMT	https://www.wadhefa.com/jobfind.php?f=30&vt=1&action=search&jids[]=81	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/jobfind3ec3.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=81)
13:18:20	34749/34749	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:20%20GMT	https://www.wadhefa.com/details/company/10429/search/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/details/company/10429/search/index.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=79)
13:18:20	36220/36220	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:20%20GMT	https://www.wadhefa.com/details/job/56290/search/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/details/job/56290/search/index.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=79)
13:18:21	115774/115774	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:20%20GMT	https://www.wadhefa.com/jobfind.php?f=60&vt=1&action=search&jids[]=81	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/jobfind456e.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=81)
13:18:21	37872/37872	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:21%20GMT	https://www.wadhefa.com/details/job/54793/search/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/details/job/54793/search/index.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=79)
13:18:21	115777/115777	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:21%20GMT	https://www.wadhefa.com/jobfind.php?f=90&vt=1&action=search&jids[]=81	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/jobfinda0c7.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=81)
13:18:22	34724/34724	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:21%20GMT	https://www.wadhefa.com/details/job/55103/search/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/details/job/55103/search/index.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=79)
13:18:22	34298/34298	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:21%20GMT	https://www.wadhefa.com/details/job/54728/search/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/details/job/54728/search/index.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=79)
13:18:22	115874/115874	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:22%20GMT	https://www.wadhefa.com/jobfind.php?f=120&vt=1&action=search&jids[]=81	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/jobfindbe2b.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=81)
13:18:22	35169/35169	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:22%20GMT	https://www.wadhefa.com/details/job/87132/search/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/details/job/87132/search/index.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=80)
13:18:23	34130/34130	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:22%20GMT	https://www.wadhefa.com/details/job/86289/search/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/details/job/86289/search/index.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=80)
13:18:23	34524/34524	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:22%20GMT	https://www.wadhefa.com/details/job/85902/search/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/details/job/85902/search/index.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=80)
13:18:23	35806/35806	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:22%20GMT	https://www.wadhefa.com/details/job/54647/search/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/details/job/54647/search/index.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=79)
13:18:23	116108/116108	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:23%20GMT	https://www.wadhefa.com/jobfind.php?f=150&vt=1&action=search&jids[]=81	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/jobfind68b6.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=81)
13:18:24	33161/33161	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:23%20GMT	https://www.wadhefa.com/details/company/34278/search/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/details/company/34278/search/index.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=80)
13:18:24	34382/34382	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:23%20GMT	https://www.wadhefa.com/details/job/85218/search/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/details/job/85218/search/index.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=80)
13:18:24	36371/36371	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:24%20GMT	https://www.wadhefa.com/details/job/85009/search/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/details/job/85009/search/index.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=80)
13:18:25	34529/34529	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:24%20GMT	https://www.wadhefa.com/details/job/84128/search/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/details/job/84128/search/index.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=80)
13:18:25	116386/116386	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:25%20GMT	https://www.wadhefa.com/jobfind.php?f=180&vt=1&action=search&jids[]=81	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/jobfindc14a.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=81)
13:18:25	33097/33097	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:25%20GMT	https://www.wadhefa.com/details/company/34038/search/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/details/company/34038/search/index.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=80)
13:18:26	35644/35644	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:25%20GMT	https://www.wadhefa.com/details/job/84660/search/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/details/job/84660/search/index.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=80)
13:18:26	33422/33422	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:25%20GMT	https://www.wadhefa.com/details/company/33771/search/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/details/company/33771/search/index.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=80)
13:18:26	34529/34529	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:25%20GMT	https://www.wadhefa.com/details/job/84083/search/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/details/job/84083/search/index.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=80)
13:18:27	116390/116390	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:26%20GMT	https://www.wadhefa.com/jobfind.php?f=210&vt=1&action=search&jids[]=81	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/jobfind275a.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=81)
13:18:27	34232/34232	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:26%20GMT	https://www.wadhefa.com/details/job/83763/search/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/details/job/83763/search/index.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=80)
13:18:27	33907/33907	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:26%20GMT	https://www.wadhefa.com/details/job/82786/search/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/details/job/82786/search/index.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=80)
13:18:27	35299/35299	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:27%20GMT	https://www.wadhefa.com/details/job/81860/search/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/details/job/81860/search/index.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=80)
13:18:27	34072/34072	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:27%20GMT	https://www.wadhefa.com/details/company/29197/search/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/details/company/29197/search/index.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=80)
13:18:28	35589/35589	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:27%20GMT	https://www.wadhefa.com/details/job/81833/search/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/details/job/81833/search/index.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=80)
13:18:28	116394/116394	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:27%20GMT	https://www.wadhefa.com/jobfind.php?f=240&vt=1&action=search&jids[]=81	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/jobfind63cd.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=81)
13:18:28	34661/34661	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:27%20GMT	https://www.wadhefa.com/details/job/81224/search/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/details/job/81224/search/index.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=80)
13:18:28	34414/34414	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:28%20GMT	https://www.wadhefa.com/details/job/81140/search/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/details/job/81140/search/index.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=80)
13:18:29	116398/116398	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:28%20GMT	https://www.wadhefa.com/jobfind.php?f=270&vt=1&action=search&jids[]=81	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/jobfindb130.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=81)
13:18:29	34843/34843	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:28%20GMT	https://www.wadhefa.com/details/job/80329/search/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/details/job/80329/search/index.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=80)
13:18:29	33425/33425	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:29%20GMT	https://www.wadhefa.com/details/company/31339/search/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/details/company/31339/search/index.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=80)
13:18:29	33342/33342	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:29%20GMT	https://www.wadhefa.com/details/company/32851/search/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/details/company/32851/search/index.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=80)
13:18:30	116022/116022	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:29%20GMT	https://www.wadhefa.com/jobfind.php?f=2160&vt=1&action=search&jids[]=81	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/jobfind94e4.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=81)
13:18:31	34791/34791	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:30%20GMT	https://www.wadhefa.com/details/job/80328/search/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/details/job/80328/search/index.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=80)
13:18:31	34880/34880	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:30%20GMT	https://www.wadhefa.com/details/job/80327/search/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/details/job/80327/search/index.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=80)
13:18:31	36484/36484	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:31%20GMT	https://www.wadhefa.com/details/job/80243/search/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/details/job/80243/search/index.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=80)
13:18:31	126135/126135	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:31%20GMT	https://www.wadhefa.com/english/jobfind.php?vt=1&action=search&jids%5B0%5D=82	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/english/jobfind1900.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=82)
13:18:32	33903/33903	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:31%20GMT	https://www.wadhefa.com/details/job/79516/search/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/details/job/79516/search/index.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=80)
13:18:32	34714/34714	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2010:18:32%20GMT	https://www.wadhefa.com/details/job/78165/search/	C:/My%20Web%20Sites/wadhefa/www.wadhefa.com/details/job/78165/search/index.html	(from https://www.wadhefa.com/jobfind.php?vt=1&action=search&jids%5B0%5D=80)
